"id";"status";"locale";"group";"key";"value";"created_at";"updated_at"
"1263";"1";"en";"plugins/ads/ads";"edit";"Edit ads";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1264";"1";"en";"plugins/ads/ads";"location";"Location";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1265";"1";"en";"plugins/ads/ads";"url";"URL";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1266";"1";"en";"plugins/ads/ads";"expired_at";"Expired at";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1267";"1";"en";"plugins/ads/ads";"key";"Key";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1268";"1";"en";"plugins/ads/ads";"shortcode";"Shortcode";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1269";"1";"en";"plugins/ads/ads";"clicked";"Clicked";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1270";"1";"en";"plugins/ads/ads";"not_set";"Not set";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1271";"1";"en";"plugins/ads/ads";"adblock_warning";"If you are using Adblock browser extension, you need to disable this extension on your site first. It may block your ads if it is enabled on your site! <br /> Tips: Image name SHOULD NOT contain some ads keywords (ad, promotion...)";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1272";"1";"en";"plugins/ads/ads";"select_ad";"Select Ad";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1273";"1";"en";"plugins/ads/ads";"open_in_new_tab";"Open in new tab?";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1274";"1";"en";"plugins/analytics/analytics";"sessions";"Sessions";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1275";"1";"en";"plugins/analytics/analytics";"visitors";"Visitors";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1276";"1";"en";"plugins/analytics/analytics";"pageviews";"Pageviews";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1277";"1";"en";"plugins/analytics/analytics";"bounce_rate";"Bounce Rate";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1278";"1";"en";"plugins/analytics/analytics";"page_session";"Pages/Session";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1279";"1";"en";"plugins/analytics/analytics";"avg_duration";"Avg. Duration";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1280";"1";"en";"plugins/analytics/analytics";"percent_new_session";"Percent new session";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1281";"1";"en";"plugins/analytics/analytics";"new_users";"New visitors";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1282";"1";"en";"plugins/analytics/analytics";"visits";"visits";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1283";"1";"en";"plugins/analytics/analytics";"views";"views";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1284";"1";"en";"plugins/analytics/analytics";"property_id_not_specified";"You must provide a valid view id. The document here: <a href=""https://docs.botble.com/cms/master/plugin-analytics"" target=""_blank"">https://docs.botble.com/cms/master/plugin-analytics</a>";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1285";"1";"en";"plugins/analytics/analytics";"credential_is_not_valid";"Analytics credentials is not valid. The document here: <a href=""https://docs.botble.com/cms/master/plugin-analytics"" target=""_blank"">https://docs.botble.com/cms/master/plugin-analytics</a>";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1286";"1";"en";"plugins/analytics/analytics";"start_date_can_not_before_end_date";"Start date :start_date cannot be after end date :end_date";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1287";"1";"en";"plugins/analytics/analytics";"wrong_configuration";"To view analytics you'll need to get a Google Analytics client id and add it to your settings. <br /> You also need JSON credential data. <br /> The document here: <a href=""https://docs.botble.com/cms/master/plugin-analytics"" target=""_blank"">https://docs.botble.com/cms/master/plugin-analytics</a>";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1288";"1";"en";"plugins/analytics/analytics";"property_id_is_invalid";"Property ID is invalid. Check this: https://developers.google.com/analytics/devguides/reporting/data/v1/property-id";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1289";"1";"en";"plugins/analytics/analytics";"settings.title";"Google Analytics";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1290";"1";"en";"plugins/analytics/analytics";"settings.description";"Config Credentials for Google Analytics";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1291";"1";"en";"plugins/analytics/analytics";"settings.google_tag_id";"Google tag ID";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1292";"1";"en";"plugins/analytics/analytics";"settings.google_tag_id_placeholder";"Example: G-76NX8HY29D";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1293";"1";"en";"plugins/analytics/analytics";"settings.analytics_property_id";"Property ID for GA4";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1294";"1";"en";"plugins/analytics/analytics";"settings.analytics_property_id_description";"Google Analytics Property ID (GA4)";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1295";"1";"en";"plugins/analytics/analytics";"settings.json_credential";"Service Account Credentials";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1296";"1";"en";"plugins/analytics/analytics";"settings.json_credential_description";"Service Account Credentials";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1297";"1";"en";"plugins/analytics/analytics";"widget_analytics_page";"Top Most Visit Pages";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1298";"1";"en";"plugins/analytics/analytics";"widget_analytics_browser";"Top Browsers";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1299";"1";"en";"plugins/analytics/analytics";"widget_analytics_referrer";"Top Referrers";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1300";"1";"en";"plugins/analytics/analytics";"widget_analytics_general";"Site Analytics";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1301";"1";"en";"plugins/analytics/analytics";"missing_library_warning";"Analytics plugin error: Missing third-party libraries, please run ""composer update"" to install them.";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1302";"1";"en";"plugins/audit-log/history";"name";"Activities Logs";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1303";"1";"en";"plugins/audit-log/history";"created";"created";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1304";"1";"en";"plugins/audit-log/history";"updated";"updated";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1305";"1";"en";"plugins/audit-log/history";"deleted";"deleted";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1306";"1";"en";"plugins/audit-log/history";"logged in";"logged in";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1307";"1";"en";"plugins/audit-log/history";"logged out";"logged out";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1308";"1";"en";"plugins/audit-log/history";"changed password";"changed password";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1309";"1";"en";"plugins/audit-log/history";"updated profile";"updated profile";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1310";"1";"en";"plugins/audit-log/history";"attached";"attached";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1311";"1";"en";"plugins/audit-log/history";"shared";"shared";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1312";"1";"en";"plugins/audit-log/history";"to the system";"to the system";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1313";"1";"en";"plugins/audit-log/history";"of the system";"of the system";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1314";"1";"en";"plugins/audit-log/history";"menu";"menu";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1315";"1";"en";"plugins/audit-log/history";"post";"post";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1316";"1";"en";"plugins/audit-log/history";"page";"page";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1317";"1";"en";"plugins/audit-log/history";"category";"category";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1318";"1";"en";"plugins/audit-log/history";"tag";"tag";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1319";"1";"en";"plugins/audit-log/history";"user";"user";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1320";"1";"en";"plugins/audit-log/history";"contact";"contact";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1321";"1";"en";"plugins/audit-log/history";"backup";"backup";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1322";"1";"en";"plugins/audit-log/history";"custom-field";"custom field";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1323";"1";"en";"plugins/audit-log/history";"widget_audit_logs";"Activities Logs";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1324";"1";"en";"plugins/audit-log/history";"action";"Action";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1325";"1";"en";"plugins/audit-log/history";"user_agent";"User Agent";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1326";"1";"en";"plugins/audit-log/history";"system";"System";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1327";"1";"en";"plugins/audit-log/history";"delete_all";"Delete all records";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1328";"1";"en";"plugins/backup/backup";"name";"Backup";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1329";"1";"en";"plugins/backup/backup";"backup_description";"Backup database and uploads folder.";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1330";"1";"en";"plugins/backup/backup";"create_backup_success";"Created backup successfully!";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1331";"1";"en";"plugins/backup/backup";"delete_backup_success";"Delete backup successfully!";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1332";"1";"en";"plugins/backup/backup";"restore_backup_success";"Restore backup successfully!";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1333";"1";"en";"plugins/backup/backup";"generate_btn";"Generate backup";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1334";"1";"en";"plugins/backup/backup";"create";"Create a backup";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1335";"1";"en";"plugins/backup/backup";"restore";"Restore a backup";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1336";"1";"en";"plugins/backup/backup";"create_btn";"Create";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1337";"1";"en";"plugins/backup/backup";"restore_btn";"Restore";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1338";"1";"en";"plugins/backup/backup";"restore_confirm_msg";"Do you really want to restore this revision?";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1339";"1";"en";"plugins/backup/backup";"download_uploads_folder";"Download backup of uploads folder";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1340";"1";"en";"plugins/backup/backup";"download_database";"Download backup of database";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1341";"1";"en";"plugins/backup/backup";"restore_tooltip";"Restore this backup";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1342";"1";"en";"plugins/backup/backup";"demo_alert";"Hi guest, if you see demo site is destroyed, please help me <a href="":link"">go here</a> and restore demo site to the latest revision! Thank you so much!";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1343";"1";"en";"plugins/backup/backup";"menu_name";"Backups";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1344";"1";"en";"plugins/backup/backup";"size";"Size";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1345";"1";"en";"plugins/backup/backup";"no_backups";"There is no backup now!";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1346";"1";"en";"plugins/backup/backup";"proc_open_disabled_error";"Function <strong>proc_open()</strong> has been disabled so the system cannot backup the database. Please contact your hosting provider to enable it.";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1347";"1";"en";"plugins/backup/backup";"database_backup_not_existed";"Backup database is not existed!";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1348";"1";"en";"plugins/backup/backup";"uploads_folder_backup_not_existed";"Backup uploads folder is not existed!";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1349";"1";"en";"plugins/backup/backup";"important_message1";"This is a simple backup feature, it is a solution for you if your site has < 1GB data and can be used for quickly backup your site.";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1350";"1";"en";"plugins/backup/backup";"important_message2";"If you have more than 1GB images/files in local storage, you should use backup feature of your hosting or VPS.";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1351";"1";"en";"plugins/backup/backup";"important_message3";"To backup your database, function <strong>proc_open()</strong> or <strong>system()</strong> must be enabled. Contact your hosting provider to enable it if it is disabled.";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1352";"1";"en";"plugins/backup/backup";"important_message4";"It is not a full backup, it is just back up uploaded files and your database.";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1353";"1";"en";"plugins/backup/backup";"cannot_restore_database";"Cannot restore database. The database backup is missing!";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1354";"1";"en";"plugins/blog/base";"menu_name";"Blog";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1355";"1";"en";"plugins/blog/base";"blog_page";"Blog Page";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1356";"1";"en";"plugins/blog/base";"select";"-- Select --";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1357";"1";"en";"plugins/blog/base";"blog_page_id";"Blog page";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1358";"1";"en";"plugins/blog/base";"number_posts_per_page";"Number posts per page";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1359";"1";"en";"plugins/blog/base";"write_some_tags";"Write some tags";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1360";"1";"en";"plugins/blog/base";"short_code_name";"Blog posts";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1361";"1";"en";"plugins/blog/base";"short_code_description";"Add blog posts";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1362";"1";"en";"plugins/blog/base";"number_posts_per_page_in_category";"Number of posts per page in a category";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1363";"1";"en";"plugins/blog/base";"number_posts_per_page_in_tag";"Number of posts per page in a tag";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1364";"1";"en";"plugins/blog/base";"settings.title";"Blog";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1365";"1";"en";"plugins/blog/base";"settings.description";"Settings for Blog";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1366";"1";"en";"plugins/blog/base";"settings.enable_blog_post_schema";"Enable Blog Post Schema?";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1367";"1";"en";"plugins/blog/base";"settings.enable_blog_post_schema_description";"Learn more: https://schema.org/Article";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1368";"1";"en";"plugins/blog/base";"settings.schema_type";"Schema type";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1369";"1";"en";"plugins/blog/categories";"create";"Create new category";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1370";"1";"en";"plugins/blog/categories";"menu";"Categories";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1371";"1";"en";"plugins/blog/categories";"edit_this_category";"Edit this category";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1372";"1";"en";"plugins/blog/categories";"menu_name";"Categories";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1373";"1";"en";"plugins/blog/categories";"none";"None";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1374";"1";"en";"plugins/blog/categories";"total_posts";"Total posts: :total";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1375";"1";"en";"plugins/blog/member";"dob";"Born :date";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1376";"1";"en";"plugins/blog/member";"draft_posts";"Draft Posts";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1377";"1";"en";"plugins/blog/member";"pending_posts";"Pending Posts";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1378";"1";"en";"plugins/blog/member";"published_posts";"Published Posts";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1379";"1";"en";"plugins/blog/member";"posts";"Posts";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1380";"1";"en";"plugins/blog/member";"write_post";"Write a post";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1381";"1";"en";"plugins/blog/posts";"create";"Create new post";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1382";"1";"en";"plugins/blog/posts";"form.name";"Name";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1383";"1";"en";"plugins/blog/posts";"form.name_placeholder";"Post's name (Maximum :c characters)";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1384";"1";"en";"plugins/blog/posts";"form.description";"Description";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1385";"1";"en";"plugins/blog/posts";"form.description_placeholder";"Short description for post (Maximum :c characters)";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1386";"1";"en";"plugins/blog/posts";"form.categories";"Categories";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1387";"1";"en";"plugins/blog/posts";"form.tags";"Tags";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1388";"1";"en";"plugins/blog/posts";"form.tags_placeholder";"Tags";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1389";"1";"en";"plugins/blog/posts";"form.content";"Content";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1390";"1";"en";"plugins/blog/posts";"form.is_featured";"Is featured?";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1391";"1";"en";"plugins/blog/posts";"form.note";"Note content";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
